ACSSF,MO,050,00,0000063,,,,,29,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29101,"Johnson County, Missouri",,,
ACSSF,MO,050,00,0000064,,,,,29,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29103,"Knox County, Missouri",,,
ACSSF,MO,050,00,0000065,,,,,29,105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29105,"Laclede County, Missouri",,,
ACSSF,MO,050,00,0000066,,,,,29,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29107,"Lafayette County, Missouri",,,
ACSSF,MO,050,00,0000067,,,,,29,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29109,"Lawrence County, Missouri",,,
ACSSF,MO,050,00,0000068,,,,,29,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29111,"Lewis County, Missouri",,,
ACSSF,MO,050,00,0000069,,,,,29,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29113,"Lincoln County, Missouri",,,
ACSSF,MO,050,00,0000070,,,,,29,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29115,"Linn County, Missouri",,,
ACSSF,MO,050,00,0000071,,,,,29,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29117,"Livingston County, Missouri",,,
ACSSF,MO,050,00,0000072,,,,,29,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29119,"McDonald County, Missouri",,,
ACSSF,MO,050,00,0000073,,,,,29,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29121,"Macon County, Missouri",,,
ACSSF,MO,050,00,0000074,,,,,29,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29123,"Madison County, Missouri",,,
ACSSF,MO,050,00,0000075,,,,,29,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29125,"Maries County, Missouri",,,
ACSSF,MO,050,00,0000076,,,,,29,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29127,"Marion County, Missouri",,,
ACSSF,MO,050,00,0000077,,,,,29,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29129,"Mercer County, Missouri",,,
ACSSF,MO,050,00,0000078,,,,,29,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29131,"Miller County, Missouri",,,
ACSSF,MO,050,00,0000079,,,,,29,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29133,"Mississippi County, Missouri",,,
ACSSF,MO,050,00,0000080,,,,,29,135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29135,"Moniteau County, Missouri",,,
ACSSF,MO,050,00,0000081,,,,,29,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29137,"Monroe County, Missouri",,,
ACSSF,MO,050,00,0000082,,,,,29,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29139,"Montgomery County, Missouri",,,
ACSSF,MO,050,00,0000083,,,,,29,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29141,"Morgan County, Missouri",,,
ACSSF,MO,050,00,0000084,,,,,29,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29143,"New Madrid County, Missouri",,,
ACSSF,MO,050,00,0000085,,,,,29,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29145,"Newton County, Missouri",,,
ACSSF,MO,050,00,0000086,,,,,29,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29147,"Nodaway County, Missouri",,,
ACSSF,MO,050,00,0000087,,,,,29,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29149,"Oregon County, Missouri",,,
ACSSF,MO,050,00,0000088,,,,,29,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29151,"Osage County, Missouri",,,
ACSSF,MO,050,00,0000089,,,,,29,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29153,"Ozark County, Missouri",,,
ACSSF,MO,050,00,0000090,,,,,29,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29155,"Pemiscot County, Missouri",,,
ACSSF,MO,050,00,0000091,,,,,29,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29157,"Perry County, Missouri",,,
ACSSF,MO,050,00,0000092,,,,,29,159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29159,"Pettis County, Missouri",,,
ACSSF,MO,050,00,0000093,,,,,29,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29161,"Phelps County, Missouri",,,
ACSSF,MO,050,00,0000094,,,,,29,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29163,"Pike County, Missouri",,,
ACSSF,MO,050,00,0000095,,,,,29,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29165,"Platte County, Missouri",,,
ACSSF,MO,050,00,0000096,,,,,29,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29167,"Polk County, Missouri",,,
ACSSF,MO,050,00,0000097,,,,,29,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29169,"Pulaski County, Missouri",,,
ACSSF,MO,050,00,0000098,,,,,29,171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29171,"Putnam County, Missouri",,,
ACSSF,MO,050,00,0000099,,,,,29,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29173,"Ralls County, Missouri",,,
ACSSF,MO,050,00,0000100,,,,,29,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29175,"Randolph County, Missouri",,,
ACSSF,MO,050,00,0000101,,,,,29,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29177,"Ray County, Missouri",,,
ACSSF,MO,050,00,0000102,,,,,29,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29179,"Reynolds County, Missouri",,,
ACSSF,MO,050,00,0000103,,,,,29,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29181,"Ripley County, Missouri",,,
ACSSF,MO,050,00,0000104,,,,,29,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29183,"St. Charles County, Missouri",,,
ACSSF,MO,050,00,0000105,,,,,29,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29185,"St. Clair County, Missouri",,,
ACSSF,MO,050,00,0000106,,,,,29,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29186,"Ste. Genevieve County, Missouri",,,
ACSSF,MO,050,00,0000107,,,,,29,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29187,"St. Francois County, Missouri",,,
ACSSF,MO,050,00,0000108,,,,,29,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29189,"St. Louis County, Missouri",,,
ACSSF,MO,050,00,0000109,,,,,29,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29195,"Saline County, Missouri",,,
ACSSF,MO,050,00,0000110,,,,,29,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29197,"Schuyler County, Missouri",,,
ACSSF,MO,050,00,0000111,,,,,29,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29199,"Scotland County, Missouri",,,
ACSSF,MO,050,00,0000112,,,,,29,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29201,"Scott County, Missouri",,,
ACSSF,MO,050,00,0000113,,,,,29,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29203,"Shannon County, Missouri",,,
ACSSF,MO,050,00,0000114,,,,,29,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29205,"Shelby County, Missouri",,,
ACSSF,MO,050,00,0000115,,,,,29,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29207,"Stoddard County, Missouri",,,
ACSSF,MO,050,00,0000116,,,,,29,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29209,"Stone County, Missouri",,,
ACSSF,MO,050,00,0000117,,,,,29,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29211,"Sullivan County, Missouri",,,
ACSSF,MO,050,00,0000118,,,,,29,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29213,"Taney County, Missouri",,,
ACSSF,MO,050,00,0000119,,,,,29,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29215,"Texas County, Missouri",,,
ACSSF,MO,050,00,0000120,,,,,29,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29217,"Vernon County, Missouri",,,
ACSSF,MO,050,00,0000121,,,,,29,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29219,"Warren County, Missouri",,,
ACSSF,MO,050,00,0000122,,,,,29,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29221,"Washington County, Missouri",,,
ACSSF,MO,050,00,0000123,,,,,29,223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29223,"Wayne County, Missouri",,,
ACSSF,MO,050,00,0000124,,,,,29,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29225,"Webster County, Missouri",,,
ACSSF,MO,050,00,0000125,,,,,29,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29227,"Worth County, Missouri",,,
ACSSF,MO,050,00,0000126,,,,,29,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29229,"Wright County, Missouri",,,
ACSSF,MO,050,00,0000127,,,,,29,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05000US29510,"St. Louis city, Missouri",,,
ACSSF,MO,060,00,0000128,,,,,29,001,04546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900104546,"Benton township, Adair County, Missouri",,,
ACSSF,MO,060,00,0000129,,,,,29,001,14248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900114248,"Clay township, Adair County, Missouri",,,
ACSSF,MO,060,00,0000130,,,,,29,001,41924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900141924,"Liberty township, Adair County, Missouri",,,
ACSSF,MO,060,00,0000131,,,,,29,001,50096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900150096,"Morrow township, Adair County, Missouri",,,
ACSSF,MO,060,00,0000132,,,,,29,001,52526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900152526,"Nineveh township, Adair County, Missouri",,,
ACSSF,MO,060,00,0000133,,,,,29,001,57224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900157224,"Pettis township, Adair County, Missouri",,,
ACSSF,MO,060,00,0000134,,,,,29,001,58682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900158682,"Polk township, Adair County, Missouri",,,
ACSSF,MO,060,00,0000135,,,,,29,001,65540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900165540,"Salt River township, Adair County, Missouri",,,
ACSSF,MO,060,00,0000136,,,,,29,001,76786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900176786,"Walnut township, Adair County, Missouri",,,
ACSSF,MO,060,00,0000137,,,,,29,001,80134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900180134,"Wilson township, Adair County, Missouri",,,
ACSSF,MO,060,00,0000138,,,,,29,003,04564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900304564,"Benton township, Andrew County, Missouri",,,
ACSSF,MO,060,00,0000139,,,,,29,003,14266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900314266,"Clay township, Andrew County, Missouri",,,
ACSSF,MO,060,00,0000140,,,,,29,003,22330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900322330,"Empire township, Andrew County, Missouri",,,
ACSSF,MO,060,00,0000141,,,,,29,003,35576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900335576,"Jackson township, Andrew County, Missouri",,,
ACSSF,MO,060,00,0000142,,,,,29,003,36710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900336710,"Jefferson township, Andrew County, Missouri",,,
ACSSF,MO,060,00,0000143,,,,,29,003,42572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900342572,"Lincoln township, Andrew County, Missouri",,,
ACSSF,MO,060,00,0000144,,,,,29,003,49286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900349286,"Monroe township, Andrew County, Missouri",,,
ACSSF,MO,060,00,0000145,,,,,29,003,52688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900352688,"Nodaway township, Andrew County, Missouri",,,
ACSSF,MO,060,00,0000146,,,,,29,003,58106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900358106,"Platte township, Andrew County, Missouri",,,
ACSSF,MO,060,00,0000147,,,,,29,003,62534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900362534,"Rochester township, Andrew County, Missouri",,,
ACSSF,MO,060,00,0000148,,,,,29,005,04582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900504582,"Benton township, Atchison County, Missouri",,,
ACSSF,MO,060,00,0000149,,,,,29,005,09244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900509244,"Buchanan township, Atchison County, Missouri",,,
ACSSF,MO,060,00,0000150,,,,,29,005,13996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900513996,"Clark township, Atchison County, Missouri",,,
ACSSF,MO,060,00,0000151,,,,,29,005,14284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900514284,"Clay township, Atchison County, Missouri",,,
ACSSF,MO,060,00,0000152,,,,,29,005,15454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900515454,"Colfax township, Atchison County, Missouri",,,
ACSSF,MO,060,00,0000153,,,,,29,005,18028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900518028,"Dale township, Atchison County, Missouri",,,
ACSSF,MO,060,00,0000154,,,,,29,005,42590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900542590,"Lincoln township, Atchison County, Missouri",,,
ACSSF,MO,060,00,0000155,,,,,29,005,52598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900552598,"Nishnabotna township, Atchison County, Missouri",,,
ACSSF,MO,060,00,0000156,,,,,29,005,58700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900558700,"Polk township, Atchison County, Missouri",,,
ACSSF,MO,060,00,0000157,,,,,29,005,72358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US2900572358,"Tarkio township, Atchison County, Missouri",,,
