ACSSF,2011e5,mo,000,0064,0010213,1610,866,64,55,17,11,24,21,43,24,18,10,44,80,62,76,52,40,50,68,69,38,744,53,46,12,64,21,50,45,42,23,61,73,50,30,16,22,39,23,25,18,31,29322,37037,23156,58798600,37169800,34326600,2843100,21628900,15341000,6287900,32471,27885,30134,29479,34866,57050,40801,24375,36591,40750,35000,85758,24939,28194,20357,22931,34583,54241,2272,1070,640,0,640,2,13,3,0,14,5,17,20,12,8,29,80,62,76,50,33,45,64,69,38,430,204,226,62,42,14,11,10,16,26,4,6,2,15,0,0,0,2,7,5,4,0,0,1202,394,0,394,0,0,4,7,0,10,34,30,14,43,50,46,16,16,12,35,23,15,18,21,808,458,350,53,46,8,57,21,40,11,12,9,18,23,4,14,0,10,4,0,10,0,10
ACSSF,2011e5,mo,000,0064,0010214,1852,1000,52,36,32,27,22,21,34,29,54,37,78,140,54,101,73,55,62,34,27,32,852,120,77,58,47,75,24,36,38,51,23,79,68,50,26,25,26,22,3,4,0,26289,32143,16736,57477900,40523000,36063000,4460000,16954900,13797800,3157100,30000,11111,26729,28843,42857,41667,34821,27885,31346,32891,49539,45385,20904,4444,17350,20656,32800,32222,2746,1331,764,0,764,6,0,2,12,9,6,31,29,46,37,63,127,50,95,55,48,60,34,27,27,567,331,236,46,36,30,15,13,15,3,0,8,0,15,13,4,6,18,7,2,0,0,5,1415,457,0,457,4,4,12,3,28,4,26,32,44,23,75,52,46,26,23,26,22,3,4,0,958,563,395,116,73,46,44,47,20,10,6,7,0,4,16,4,0,2,0,0,0,0,0
ACSSF,2011e5,mo,000,0064,0010215,1359,768,72,55,10,18,21,18,17,15,19,18,23,54,57,55,23,74,76,29,50,64,591,49,29,53,34,36,35,51,19,21,20,67,40,24,51,13,12,10,12,0,15,29068,38194,18618,47539300,33246300,29604700,3641600,14293000,11364900,2928100,31875,15909,22976,40524,42292,40000,41926,16875,35417,47143,63889,61563,19408,15813,12875,26438,29632,36250,1977,989,527,0,527,0,0,0,6,3,12,10,7,15,8,23,54,53,52,23,61,64,29,43,64,462,221,241,72,55,10,12,18,6,7,8,4,10,0,0,4,3,0,13,12,0,7,0,988,353,0,353,0,0,24,13,10,20,31,10,21,17,55,29,21,45,13,9,8,12,0,15,635,397,238,49,29,29,21,26,15,20,9,0,3,12,11,3,6,0,3,2,0,0,0
ACSSF,2011e5,mo,000,0064,0010216,1664,697,51,43,36,0,0,29,47,5,45,29,134,37,97,30,58,7,12,37,0,0,967,139,174,100,76,75,58,18,39,31,25,84,81,46,0,17,0,4,0,0,0,16962,26512,9819,33045900,19459000,16676800,2782200,13586900,8925400,4661500,20757,4401,23933,21101,21354,43984,29397,21750,27454,32857,.,44531,10833,3828,12016,11250,21823,35313,3662,1014,503,0,503,0,0,11,0,0,9,47,1,34,16,128,37,97,30,58,7,5,23,0,0,511,317,194,51,43,25,0,0,20,0,4,11,13,6,0,0,0,0,0,7,14,0,0,2648,322,0,322,0,0,3,17,0,16,6,39,0,17,84,81,40,0,17,0,2,0,0,0,2326,1681,645,139,174,97,59,75,42,12,0,31,8,0,0,6,0,0,0,2,0,0,0
ACSSF,2011e5,mo,000,0064,0010217,2661,1450,71,38,3,7,37,71,21,85,50,68,137,139,162,115,123,138,62,37,73,13,1211,135,23,52,32,55,40,85,30,136,52,117,164,120,68,29,12,16,17,5,23,29497,34886,23341,84686500,53359000,45556000,7803100,31327500,25379400,5948100,31637,27885,30188,32708,36705,42159,36473,30927,36105,39911,35417,66563,25880,18125,22063,28229,36908,33654,4024,2016,1100,0,1100,4,0,0,0,19,45,7,71,21,55,120,127,123,110,102,137,62,22,62,13,916,566,350,67,38,3,7,18,26,14,14,29,13,17,12,39,5,21,1,0,15,11,0,2008,757,0,757,15,0,17,3,4,20,55,10,76,47,108,141,101,68,28,12,7,17,5,23,1251,797,454,120,23,35,29,51,20,30,20,60,5,9,23,19,0,1,0,9,0,0,0
ACSSF,2011e5,mo,000,0064,0010218,1894,1125,65,27,17,53,35,177,0,10,28,40,53,132,56,104,24,47,86,47,49,75,769,78,110,76,12,37,0,21,0,40,30,159,63,57,18,32,17,11,0,8,0,26850,32884,23375,59877900,43599400,36178900,7420500,16278400,12476400,3802000,29593,31806,29432,29323,28242,35375,34375,33833,34726,40375,14833,55192,26284,3958,11894,28333,28633,35125,2584,1329,765,0,765,15,0,0,15,15,59,0,10,19,40,35,130,56,92,24,35,73,47,39,61,564,204,360,50,27,17,38,20,118,0,0,9,0,18,2,0,12,0,12,13,0,10,14,1255,439,0,439,2,32,29,0,11,0,12,0,40,30,109,49,57,9,32,8,11,0,8,0,816,486,330,76,78,47,12,26,0,9,0,0,0,50,14,0,9,0,9,0,0,0,0
ACSSF,2011e5,mo,000,0064,0010219,1237,593,19,27,68,0,19,0,10,10,19,38,65,85,50,33,3,73,33,9,23,9,644,69,50,36,75,26,27,21,45,10,18,76,55,47,84,3,0,0,2,0,0,25804,31453,18500,33352300,20313900,16930700,3383200,13038400,9836100,3202300,27219,10909,24598,31214,34625,41667,32331,21563,29236,33616,39946,52885,23264,4219,16190,26299,30909,41111,2003,978,406,0,406,0,0,0,0,11,0,10,10,11,38,57,77,37,21,3,65,33,9,15,9,572,385,187,19,27,68,0,8,0,0,0,8,0,8,8,13,12,0,8,0,0,8,0,1025,341,0,341,0,0,0,42,0,0,1,45,10,9,67,46,45,74,0,0,0,2,0,0,684,381,303,69,50,36,33,26,27,20,0,0,9,9,9,2,10,3,0,0,0,0,0
ACSSF,2011e5,mo,000,0064,0010220,1721,932,42,25,44,107,25,49,35,30,5,48,58,114,47,119,12,62,40,7,33,30,789,29,27,26,0,112,8,42,137,35,59,55,126,28,74,17,7,7,0,0,0,24428,29902,20964,49811100,31576000,26249400,5326600,18235100,14764900,3470200,29026,12455,28576,30265,34167,32167,33155,25714,39375,29375,40855,18375,22429,12337,19950,30802,19028,40750,2724,1400,705,0,705,0,0,0,59,7,39,35,22,0,48,50,114,47,113,12,62,40,7,33,17,695,468,227,42,25,44,48,18,10,0,8,5,0,8,0,0,6,0,0,0,0,0,13,1324,572,0,572,0,0,8,0,41,8,42,123,28,59,55,111,28,45,10,7,7,0,0,0,752,535,217,29,27,18,0,71,0,0,14,7,0,0,15,0,29,7,0,0,0,0,0
ACSSF,2011e5,mo,000,0064,0010221,1416,659,38,55,15,0,57,0,0,7,59,17,60,33,43,60,54,17,43,29,48,24,757,90,12,72,6,16,19,72,0,70,23,115,68,65,15,6,0,31,19,30,28,27353,32946,24837,46029200,24300600,22582000,1718500,21728600,19026300,2702300,32594,34375,22477,35703,38106,49706,41075,39167,28846,42250,39375,49706,27881,30417,21531,22063,37554,47500,2242,948,477,0,477,0,0,9,0,11,0,0,7,34,17,60,27,43,60,48,17,43,29,48,24,471,289,182,38,55,6,0,46,0,0,0,25,0,0,6,0,0,6,0,0,0,0,0,1294,491,0,491,0,0,0,0,0,9,62,0,70,23,88,54,65,6,6,0,31,19,30,28,803,537,266,90,12,72,6,16,10,10,0,0,0,27,14,0,9,0,0,0,0,0,0
ACSSF,2011e5,mo,000,0064,0010222,1729,800,30,18,11,18,0,36,28,31,43,30,145,90,78,33,31,21,36,37,26,58,929,57,87,74,38,26,73,95,77,61,36,98,46,52,27,17,27,19,6,0,13,24830,30391,17971,53319600,31988400,28887100,3101300,21331100,17093200,4238000,28372,25323,28037,21429,35556,65368,30586,27972,29375,32100,37639,109063,22423,14688,20938,14677,35417,51435,2827,1205,627,0,627,0,0,0,0,0,36,28,31,43,30,100,41,76,33,31,21,36,37,26,58,578,405,173,30,18,11,18,0,0,0,0,0,0,45,49,2,0,0,0,0,0,0,0,1622,544,0,544,0,0,0,23,0,20,81,67,51,36,91,46,45,19,0,27,19,6,0,13,1078,693,385,57,87,74,15,26,53,14,10,10,0,7,0,7,8,17,0,0,0,0,0
